名称,年份,地区生产总值(万元)
河北省石家庄市辛集市,2019,4169907.0
河北省石家庄市辛集市,2020,4263981.0
河北省石家庄市晋州市,2000,522305.0
河北省石家庄市晋州市,2001,555633.0
河北省石家庄市晋州市,2002,600744.0
河北省石家庄市晋州市,2003,647054.0
河北省石家庄市晋州市,2004,762933.0
河北省石家庄市晋州市,2005,748205.0
河北省石家庄市晋州市,2006,878726.0
河北省石家庄市晋州市,2007,1068401.0
河北省石家庄市晋州市,2008,1290801.0
河北省石家庄市晋州市,2009,1290925.0
河北省石家庄市晋州市,2010,1421442.0
河北省石家庄市晋州市,2011,1779161.0
河北省石家庄市晋州市,2012,2009307.0
河北省石家庄市晋州市,2013,2291967.0
河北省石家庄市晋州市,2014,2546152.0
河北省石家庄市晋州市,2015,2767978.0
河北省石家庄市晋州市,2016,3004688.0
河北省石家庄市晋州市,2017,3051278.0
河北省石家庄市晋州市,2018,2651809.0
河北省石家庄市晋州市,2019,1542222.0
河北省石家庄市晋州市,2020,1625535.0
河北省石家庄市新乐市,2000,516563.0
河北省石家庄市新乐市,2001,485631.0
河北省石家庄市新乐市,2002,526545.0
河北省石家庄市新乐市,2003,601429.0
河北省石家庄市新乐市,2004,716096.0
河北省石家庄市新乐市,2005,745082.0
河北省石家庄市新乐市,2006,842135.0
河北省石家庄市新乐市,2007,957500.0
河北省石家庄市新乐市,2008,1097885.0
河北省石家庄市新乐市,2009,1117822.0
河北省石家庄市新乐市,2010,1242114.0
河北省石家庄市新乐市,2011,1431748.0
河北省石家庄市新乐市,2012,1560814.0
河北省石家庄市新乐市,2013,1721801.0
河北省石家庄市新乐市,2014,1821923.0
河北省石家庄市新乐市,2015,1901622.0
河北省石家庄市新乐市,2016,2079912.0
河北省石家庄市新乐市,2017,2170743.0
河北省石家庄市新乐市,2018,2145089.0
河北省石家庄市新乐市,2019,1393397.0
河北省石家庄市新乐市,2020,1489395.0
河北省唐山市丰南区,2000,922140.0
河北省唐山市丰南区,2001,1025106.0
河北省唐山市丰南区,2013,6197527.0
河北省唐山市丰南区,2014,6416536.0
河北省唐山市丰南区,2015,6135317.0
河北省唐山市丰南区,2016,6193554.0
河北省唐山市丰南区,2017,5985532.0
河北省唐山市丰南区,2018,6718337.0
河北省唐山市丰南区,2019,6570218.0
河北省唐山市丰南区,2020,6808977.0
河北省唐山市丰润区,2013,6210656.0
河北省唐山市丰润区,2014,6204737.0
河北省唐山市丰润区,2015,6068419.0
河北省唐山市丰润区,2016,6419734.0
河北省唐山市丰润区,2017,6770488.0
河北省唐山市丰润区,2018,8336613.0
河北省唐山市丰润区,2019,8751482.0
河北省唐山市丰润区,2020,9296218.0
河北省唐山市曹妃甸区,2000,219178.0
河北省唐山市曹妃甸区,2001,161454.0
河北省唐山市曹妃甸区,2002,176358.0
河北省唐山市曹妃甸区,2003,203008.0
河北省唐山市曹妃甸区,2004,241270.0
河北省唐山市曹妃甸区,2005,285227.0
河北省唐山市曹妃甸区,2006,350884.0
河北省唐山市曹妃甸区,2007,440239.0
河北省唐山市曹妃甸区,2008,555000.0
河北省唐山市曹妃甸区,2009,639035.0
河北省唐山市曹妃甸区,2013,3581059.0
河北省唐山市曹妃甸区,2014,3798849.0
河北省唐山市曹妃甸区,2015,3495414.0
河北省唐山市曹妃甸区,2016,3678803.0
河北省唐山市曹妃甸区,2017,4391515.0
河北省唐山市曹妃甸区,2018,5317763.0
河北省唐山市曹妃甸区,2019,6304301.0
河北省唐山市曹妃甸区,2020,6823695.0
河北省唐山市滦南县,2000,659575.0
河北省唐山市滦南县,2001,742372.0
河北省唐山市滦南县,2002,825869.0
河北省唐山市滦南县,2003,956000.0
河北省唐山市滦南县,2004,1129898.0
河北省唐山市滦南县,2005,1356454.0
河北省唐山市滦南县,2006,1551553.0
河北省唐山市滦南县,2007,1913831.0
河北省唐山市滦南县,2008,2252899.0
河北省唐山市滦南县,2009,2267838.0
河北省唐山市滦南县,2010,2578658.0
河北省唐山市滦南县,2011,2772046.0
河北省唐山市滦南县,2012,3001769.0
河北省唐山市滦南县,2013,3053050.0
河北省唐山市滦南县,2014,3193220.0
河北省唐山市滦南县,2015,3133697.0
河北省唐山市滦南县,2016,3365536.0
河北省唐山市滦南县,2017,3322948.0
河北省唐山市滦南县,2018,3662095.0
河北省唐山市滦南县,2019,2710469.0
河北省唐山市滦南县,2020,2910993.0
河北省唐山市乐亭县,2000,608963.0
河北省唐山市乐亭县,2001,671359.0
河北省唐山市乐亭县,2002,702136.0
河北省唐山市乐亭县,2003,825772.0
河北省唐山市乐亭县,2004,988776.0
河北省唐山市乐亭县,2005,1150433.0
河北省唐山市乐亭县,2006,1401232.0
河北省唐山市乐亭县,2007,1663703.0
河北省唐山市乐亭县,2008,2025646.0
河北省唐山市乐亭县,2009,2182405.0
河北省唐山市乐亭县,2010,2394331.0
河北省唐山市乐亭县,2011,2750203.0
河北省唐山市乐亭县,2012,2896520.0
河北省唐山市乐亭县,2013,2985280.0
河北省唐山市乐亭县,2014,3062546.0
河北省唐山市乐亭县,2015,3158516.0
河北省唐山市乐亭县,2016,3451769.0
河北省唐山市乐亭县,2017,3578773.0
河北省唐山市乐亭县,2018,3917215.0
河北省唐山市乐亭县,2019,3447451.0
河北省唐山市乐亭县,2020,3730340.0
河北省唐山市迁西县,2000,322124.0
河北省唐山市迁西县,2001,363602.0
河北省唐山市迁西县,2002,420684.0
河北省唐山市迁西县,2003,568635.0
河北省唐山市迁西县,2004,918512.0
河北省唐山市迁西县,2005,1469545.0
河北省唐山市迁西县,2006,1790324.0
河北省唐山市迁西县,2007,2180046.0
河北省唐山市迁西县,2008,2698019.0
河北省唐山市迁西县,2009,2815519.0
河北省唐山市迁西县,2010,3216643.0
河北省唐山市迁西县,2011,3666351.0
河北省唐山市迁西县,2012,3900239.0
河北省唐山市迁西县,2013,4201359.0
河北省唐山市迁西县,2014,4222778.0
河北省唐山市迁西县,2015,3963903.0
河北省唐山市迁西县,2016,4259678.0
河北省唐山市迁西县,2017,4127146.0
河北省唐山市迁西县,2018,3850471.0
河北省唐山市迁西县,2019,3206820.0
河北省唐山市迁西县,2020,3224973.0
河北省唐山市玉田县,2000,645224.0
河北省唐山市玉田县,2001,717016.0
河北省唐山市玉田县,2002,800449.0
河北省唐山市玉田县,2003,912087.0
河北省唐山市玉田县,2004,1065093.0
河北省唐山市玉田县,2005,1258304.0
河北省唐山市玉田县,2006,1421611.0
河北省唐山市玉田县,2007,1696955.0
河北省唐山市玉田县,2008,1975070.0
河北省唐山市玉田县,2009,2150762.0
河北省唐山市玉田县,2010,2460328.0
河北省唐山市玉田县,2011,2827628.0
河北省唐山市玉田县,2012,3082993.0
河北省唐山市玉田县,2013,3269743.0
河北省唐山市玉田县,2014,3338370.0
河北省唐山市玉田县,2015,3521598.0
河北省唐山市玉田县,2016,3809081.0
河北省唐山市玉田县,2017,3445577.0
河北省唐山市玉田县,2018,3399085.0
河北省唐山市玉田县,2019,2628512.0
河北省唐山市玉田县,2020,2805157.0
河北省唐山市遵化市,2000,877254.0
河北省唐山市遵化市,2001,989458.0
河北省唐山市遵化市,2002,1102956.0
河北省唐山市遵化市,2003,1402018.0
河北省唐山市遵化市,2004,1678801.0
河北省唐山市遵化市,2005,2126019.0
河北省唐山市遵化市,2006,2517792.0
河北省唐山市遵化市,2007,2937435.0
河北省唐山市遵化市,2008,3796983.0
河北省唐山市遵化市,2009,3920020.0
河北省唐山市遵化市,2010,4610042.0
河北省唐山市遵化市,2011,4852585.0
河北省唐山市遵化市,2012,5198179.0
河北省唐山市遵化市,2013,5634245.0
河北省唐山市遵化市,2014,5706914.0
河北省唐山市遵化市,2015,4837673.0
河北省唐山市遵化市,2016,5122370.0
河北省唐山市遵化市,2017,4864906.0
河北省唐山市遵化市,2018,5027348.0
河北省唐山市遵化市,2019,4242634.0
河北省唐山市遵化市,2020,4502431.0
河北省唐山市迁安市,2000,898602.0
河北省唐山市迁安市,2001,1001439.0
河北省唐山市迁安市,2002,1162809.0
河北省唐山市迁安市,2003,1423869.0
河北省唐山市迁安市,2004,1788068.0
河北省唐山市迁安市,2005,2458829.0
河北省唐山市迁安市,2006,3134121.0
河北省唐山市迁安市,2007,4016069.0
河北省唐山市迁安市,2008,4955788.0
河北省唐山市迁安市,2009,5341892.0
河北省唐山市迁安市,2010,7053289.0
河北省唐山市迁安市,2011,8082032.0
河北省唐山市迁安市,2012,9009168.0
河北省唐山市迁安市,2013,10051327.0
河北省唐山市迁安市,2014,9936761.0
河北省唐山市迁安市,2015,8910563.0
河北省唐山市迁安市,2016,9201601.0
河北省唐山市迁安市,2017,9036714.0
河北省唐山市迁安市,2018,9653637.0
河北省唐山市迁安市,2019,9577765.0
河北省唐山市迁安市,2020,10069082.0
河北省唐山市滦州市,2000,470627.0
河北省唐山市滦州市,2001,516555.0
河北省唐山市滦州市,2002,568040.0
河北省唐山市滦州市,2003,651607.0
河北省唐山市滦州市,2004,778879.0
河北省唐山市滦州市,2005,952926.0
河北省唐山市滦州市,2006,1158734.0
河北省唐山市滦州市,2007,1484916.0
河北省唐山市滦州市,2008,1983719.0
河北省唐山市滦州市,2009,2044689.0
河北省唐山市滦州市,2010,2621694.0
河北省唐山市滦州市,2011,3173919.0
河北省唐山市滦州市,2012,3609312.0
河北省唐山市滦州市,2013,3944273.0
河北省唐山市滦州市,2014,4131075.0
河北省唐山市滦州市,2015,4337261.0
河北省唐山市滦州市,2016,4620687.0
河北省唐山市滦州市,2017,4871852.0
河北省唐山市滦州市,2018,5032896.0
河北省唐山市滦州市,2019,3962438.0
河北省唐山市滦州市,2020,4161327.0
河北省秦皇岛市抚宁区,2000,342097.0
河北省秦皇岛市抚宁区,2001,358327.0
河北省秦皇岛市抚宁区,2002,379725.0
河北省秦皇岛市抚宁区,2003,427494.0
河北省秦皇岛市抚宁区,2004,527334.0
河北省秦皇岛市抚宁区,2005,637167.0
河北省秦皇岛市抚宁区,2006,818215.0
河北省秦皇岛市抚宁区,2007,977162.0
河北省秦皇岛市抚宁区,2008,1196111.0
河北省秦皇岛市抚宁区,2009,1100805.0
河北省秦皇岛市抚宁区,2010,1261050.0
河北省秦皇岛市抚宁区,2011,1466938.0
河北省秦皇岛市抚宁区,2012,1491766.0
河北省秦皇岛市抚宁区,2013,1517475.0
河北省秦皇岛市抚宁区,2014,1554577.0
河北省秦皇岛市抚宁区,2015,1079904.0
河北省秦皇岛市抚宁区,2016,1106926.0
河北省秦皇岛市抚宁区,2017,1167193.0
河北省秦皇岛市抚宁区,2018,1283730.0
河北省秦皇岛市抚宁区,2019,1254202.0
河北省秦皇岛市抚宁区,2020,1320052.0
河北省秦皇岛市青龙满族自治县,2000,136315.0
河北省秦皇岛市青龙满族自治县,2001,151249.0
河北省秦皇岛市青龙满族自治县,2002,164675.0
河北省秦皇岛市青龙满族自治县,2003,197524.0
河北省秦皇岛市青龙满族自治县,2004,251826.0
河北省秦皇岛市青龙满族自治县,2005,290593.0
河北省秦皇岛市青龙满族自治县,2006,372968.0
河北省秦皇岛市青龙满族自治县,2007,457523.0
河北省秦皇岛市青龙满族自治县,2008,583810.0
河北省秦皇岛市青龙满族自治县,2009,632605.0
河北省秦皇岛市青龙满族自治县,2010,776208.0
河北省秦皇岛市青龙满族自治县,2011,1036314.0
河北省秦皇岛市青龙满族自治县,2012,1127640.0
河北省秦皇岛市青龙满族自治县,2013,1080060.0
河北省秦皇岛市青龙满族自治县,2014,1085822.0
河北省秦皇岛市青龙满族自治县,2015,980577.0
河北省秦皇岛市青龙满族自治县,2016,1001897.0
河北省秦皇岛市青龙满族自治县,2017,1099958.0
河北省秦皇岛市青龙满族自治县,2018,1309792.0
河北省秦皇岛市青龙满族自治县,2019,1238792.0
河北省秦皇岛市青龙满族自治县,2020,1266194.0
河北省秦皇岛市昌黎县,2000,339655.0
河北省秦皇岛市昌黎县,2001,371862.0
河北省秦皇岛市昌黎县,2002,405510.0
河北省秦皇岛市昌黎县,2003,474574.0
河北省秦皇岛市昌黎县,2004,555738.0
河北省秦皇岛市昌黎县,2005,646637.0
河北省秦皇岛市昌黎县,2006,766161.0
河北省秦皇岛市昌黎县,2007,918379.0
河北省秦皇岛市昌黎县,2008,1040313.0
河北省秦皇岛市昌黎县,2009,1054336.0
河北省秦皇岛市昌黎县,2010,1284555.0
河北省秦皇岛市昌黎县,2011,1607053.0
河北省秦皇岛市昌黎县,2012,1750193.0
河北省秦皇岛市昌黎县,2013,1870880.0
河北省秦皇岛市昌黎县,2014,1944713.0
河北省秦皇岛市昌黎县,2015,1967191.0
河北省秦皇岛市昌黎县,2016,2125544.0
河北省秦皇岛市昌黎县,2017,2597928.0
河北省秦皇岛市昌黎县,2018,2952707.0
河北省秦皇岛市昌黎县,2019,2863713.0
河北省秦皇岛市昌黎县,2020,3020766.0
河北省秦皇岛市卢龙县,2000,265365.0
河北省秦皇岛市卢龙县,2001,276572.0
河北省秦皇岛市卢龙县,2002,288706.0
河北省秦皇岛市卢龙县,2003,306675.0
河北省秦皇岛市卢龙县,2004,360335.0
河北省秦皇岛市卢龙县,2005,401006.0
河北省秦皇岛市卢龙县,2006,450089.0
河北省秦皇岛市卢龙县,2007,520578.0
河北省秦皇岛市卢龙县,2008,609342.0
河北省秦皇岛市卢龙县,2009,596134.0
河北省秦皇岛市卢龙县,2010,669592.0
河北省秦皇岛市卢龙县,2011,856568.0
河北省秦皇岛市卢龙县,2012,939686.0
河北省秦皇岛市卢龙县,2013,977758.0
河北省秦皇岛市卢龙县,2014,1000802.0
河北省秦皇岛市卢龙县,2015,1010586.0
河北省秦皇岛市卢龙县,2016,1026954.0
河北省秦皇岛市卢龙县,2017,1158608.0
河北省秦皇岛市卢龙县,2018,1217278.0
河北省秦皇岛市卢龙县,2019,1151671.0
河北省秦皇岛市卢龙县,2020,1217101.0
河北省邯郸市肥乡区,2000,153800.0
河北省邯郸市肥乡区,2001,166908.0
河北省邯郸市肥乡区,2002,182773.0
河北省邯郸市肥乡区,2003,207306.0
河北省邯郸市肥乡区,2004,225887.0
河北省邯郸市肥乡区,2005,263020.0
河北省邯郸市肥乡区,2006,296855.0
河北省邯郸市肥乡区,2007,357086.0
河北省邯郸市肥乡区,2008,416028.0
河北省邯郸市肥乡区,2009,402500.0
河北省邯郸市肥乡区,2010,496396.0
河北省邯郸市肥乡区,2011,648618.0
河北省邯郸市肥乡区,2012,730018.0
河北省邯郸市肥乡区,2013,840398.0
河北省邯郸市肥乡区,2014,857072.0
河北省邯郸市肥乡区,2015,869472.0
河北省邯郸市肥乡区,2016,954609.0
河北省邯郸市肥乡区,2017,1027193.0
河北省邯郸市肥乡区,2018,1081051.0
河北省邯郸市肥乡区,2019,1495180.0
河北省邯郸市肥乡区,2020,1580727.0
河北省邯郸市永年区,2000,434627.0
河北省邯郸市永年区,2001,482657.0
河北省邯郸市永年区,2002,530946.0
河北省邯郸市永年区,2003,602142.0
河北省邯郸市永年区,2004,733777.0
河北省邯郸市永年区,2005,872919.0
河北省邯郸市永年区,2006,1038839.0
河北省邯郸市永年区,2007,1248290.0
河北省邯郸市永年区,2008,1500420.0
河北省邯郸市永年区,2009,1602790.0
河北省邯郸市永年区,2010,2018599.0
河北省邯郸市永年区,2011,2235099.0
河北省邯郸市永年区,2012,2499727.0
河北省邯郸市永年区,2013,2451647.0
河北省邯郸市永年区,2014,2400096.0
河北省邯郸市永年区,2015,2509339.0
河北省邯郸市永年区,2016,2653746.0
河北省邯郸市永年区,2017,2657269.0
河北省邯郸市永年区,2018,2465337.0
河北省邯郸市永年区,2019,2185705.0
河北省邯郸市永年区,2020,2328912.0
河北省邯郸市临漳县,2000,211170.0
河北省邯郸市临漳县,2001,220936.0
河北省邯郸市临漳县,2002,236380.0
